LSOA11CD,total_length_meters_2011,length_meters_2020
E01012950,768.1,769.6
E01012953,1691.8,3601.2
E01012954,506.8,1125.2
E01012959,528.9,314.7
E01012960,629.7,719.9
E01012961,39.7,648.7
E01012962,2270.4,2634.9
E01012964,1322.1,1483.7
E01012965,5972.3,6812.8
E01012966,6815.9,3009.7
E01012970,671.8,0
E01012973,2204.3,4715.3
E01012974,11.9,19.9
E01012976,10.5,10.5
E01012977,588.5,597.3
E01012981,14816.3,30615.0
E01012984,1.6,589.6
E01012985,5395.4,5017.8
E01012988,1073.1,3104.5
E01012991,4670.7,4863.2
E01012992,98.6,622.4
E01012993,1258.9,3079.9
E01012995,160.1,179.6
E01012997,425.4,147.8
E01012998,15.7,25.8
E01012999,157.4,418.3
E01013000,565.2,3148.9
E01013001,1761.0,2215.9
E01013004,82.3,289.1
E01013005,1426.0,3118.7
E01013008,51.7,373.4
E01013009,929.3,941.7
E01013010,1410.9,223.6
E01013011,1548.1,0
E01013012,1476.9,1195.3
E01013013,706.4,292.5
E01013015,211.7,232.7
E01013016,3012.2,3127.0
E01013017,2679.1,2694.2
E01013019,9037.6,11488.4
E01013020,22942.5,22322.0
E01013021,7730.1,7723.9
E01013022,970.1,4100.0
E01013023,11706.1,17112.5
E01013024,316.5,315.9
E01013025,2.6,348.1
E01013026,3742.2,2836.9
E01013027,3881.3,4898.2
E01013028,1606.2,8493.9
E01013030,2265.0,2383.8
E01013033,434.8,754.8
E01013034,4003.8,11567.7
E01013035,3332.5,4441.9
E01013037,342.6,189.4
E01013039,3494.6,7190.3
E01013040,605.3,563.4
E01013041,23.6,149.5
E01013042,698.4,1276.3
E01013043,373.0,1468.2
E01013044,230.2,1688.6
E01013045,184.4,184.4
E01013048,1309.9,5009.6
E01013050,309.0,896.8
E01013052,690.7,940.2
E01013056,33.3,0
E01013060,251.2,255.1
E01013061,186.3,181.5
E01013062,9.1,125.1
E01013063,284.9,270.6
E01013064,400.2,1320.7
E01013065,249.5,533.5
E01013066,1263.7,1331.0
E01013067,492.0,1055.4
E01013068,4377.3,4574.2
E01013069,15.5,187.0
E01013070,358.0,410.9
E01013071,31.4,632.2
E01013074,3988.5,3995.1
E01013076,7653.0,11745.9
E01013079,1994.1,3209.5
E01013089,2627.2,2628.9
E01013090,1640.7,4010.6
E01013091,782.4,4.0
E01013092,11575.8,8558.6
E01013094,658.8,918.1
E01013095,819.2,513.7
E01013096,2881.0,5841.5
E01013097,772.5,847.1
E01013098,768.7,1294.5
E01013100,590.7,2596.5
E01013103,2.8,4.1
E01013104,86.1,86.9
E01013106,409.4,812.1
E01013108,1152.4,1287.2
E01013112,0.4,0.4
E01013113,32.0,28.5
E01013114,201.3,1133.3
E01013116,1.1,0
E01013118,284.3,289.7
E01013119,16235.2,22574.6
E01013120,730.7,195.6
E01013121,4856.9,4081.9
E01013122,12600.8,12171.4
E01013124,80.4,0
E01013125,12965.6,15442.2
E01013126,4334.0,4338.6
E01013127,10083.4,11591.9
E01013129,297.1,594.4
E01013151,2219.4,4217.2
E01013152,96.3,191.1
E01013153,698.6,3848.0
E01013242,166.4,3205.8
E01013243,501.2,2261.0
E01013244,2321.2,3262.2
E01013246,3990.8,3985.5
E01013247,763.8,6212.4
E01013254,2.4,55.2
E01013255,523.9,935.2
E01013256,711.4,800.0
E01013257,486.6,5318.7
E01013267,75.2,1984.5
E01013270,1015.1,986.7
E01013277,41.7,0
E01013309,11.3,2994.5
E01013339,165.2,1370.6
E01013340,1107.7,1126.0
E01013341,114.4,82.5
E01013342,972.2,1087.2
E01013343,380.0,1165.1
E01013344,925.5,948.1
E01013345,326.3,408.3
E01013346,1958.2,2679.2
E01013348,1100.8,1947.5
E01013349,161.2,737.4
E01013350,100.4,1126.8
E01013351,1887.5,10361.3
E01013355,2085.9,4383.3
E01013356,9.5,242.3
E01013357,489.6,1934.6
E01013358,117.2,1979.1
E01013359,367.0,993.1
E01013360,222.5,670.9
E01013361,723.6,772.5
E01013362,1152.4,4070.0
E01013363,123.9,1086.6
E01013364,525.5,980.7
E01013366,1580.5,2335.2
E01013369,56.5,1527.0
E01013378,4595.6,16776.2
E01013379,18.8,26.8
E01013380,308.9,395.3
E01013381,171.7,991.2
E01013382,1229.4,1434.7
E01013383,1204.4,2162.5
E01013384,341.5,395.3
E01013385,1035.5,1319.5
E01013387,79.5,1505.8
E01013388,1312.9,1039.4
E01013390,68.9,1145.2
E01013391,1649.5,3407.5
E01013392,399.5,858.5
E01013393,13.9,534.3
E01013394,38.7,52.4
E01013396,66.4,148.0
E01013397,45.1,311.7
E01013399,346.3,284.3
E01013401,649.9,224.7
E01013403,73.0,142.1
E01013404,518.1,1994.9
E01013407,1249.6,5440.8
E01013408,231.4,744.6
E01013409,3327.1,6843.2
E01013412,2060.3,3862.8
E01013413,19.8,86.9
E01013414,1218.2,2432.4
E01013416,492.2,775.6
E01013417,2.1,1108.1
E01013418,108.4,2122.2
E01013419,1341.6,3853.5
E01013420,744.7,1022.8
E01013421,5357.5,11169.8
E01013422,1316.5,6270.9
E01013423,460.9,824.2
E01013425,109.3,676.3
E01013426,2314.5,2853.8
E01013427,13.2,11.3
E01013428,188.1,311.4
E01013429,679.8,1769.2
E01013430,817.5,2347.8
E01013431,2124.1,6885.0
E01013432,3710.9,5432.3
E01013433,1121.0,1223.6
E01013434,1383.3,1641.5
E01013436,292.8,296.6
E01013440,70.4,80.4
E01013441,250.3,509.7
E01013443,613.3,1371.8
E01013445,1.4,34.7
E01013448,195.9,403.6
E01013450,9466.8,8811.8
E01013453,62.0,229.0
E01013455,653.5,887.9
E01013459,3.8,3.9
E01013464,85.8,126.1
E01013467,94.2,73.1
E01013468,1705.2,3382.1
E01013469,173.2,204.6
E01013470,1969.0,6222.4
E01013472,153.6,2820.0
E01013476,1230.6,3450.1
E01013479,1605.2,3818.4
E01013480,695.3,1548.6
E01013487,311.5,402.1
E01013488,13.7,525.0
E01013489,107.7,497.9
E01013490,175.0,401.9
E01013491,82.5,127.6
E01013494,475.3,1349.2
E01013495,124.3,122.6
E01013499,281.3,681.4
E01013503,286.2,744.1
E01013504,308.2,715.0
E01013509,73.3,1376.3
E01013512,147.2,1891.3
E01013522,581.8,939.7
E01013523,651.7,1055.5
E01013524,122.8,407.1
E01013525,1907.0,3615.6
E01013526,625.8,1288.6
E01013527,48.1,350.3
E01013529,836.7,1211.8
E01013530,760.1,1586.9
E01013531,49.3,129.8
E01013532,243.6,239.8
E01013536,1653.1,3552.2
E01013539,2518.5,3037.9
E01013540,560.4,1495.9
E01013541,212.8,638.4
E01013542,16.6,707.4
E01013544,807.1,2772.0
E01013546,77.0,118.6
E01013547,151.8,1.0
E01013548,287.1,16.4
E01013550,27.6,685.4
E01013554,251.5,648.9
E01013555,540.8,418.0
E01013556,1053.3,2430.5
E01013558,1518.1,2504.4
E01013559,246.9,220.6
E01013560,16.4,106.8
E01013562,403.0,320.7
E01013563,1165.3,1516.0
E01013564,586.1,2059.5
E01013568,1521.5,1578.6
E01013569,326.5,303.2
E01013571,88.8,0
E01013574,15.6,26.2
E01013575,96.1,124.8
E01013581,284.5,307.3
E01013583,351.0,1518.6
E01013584,893.5,2029.5
E01013586,402.4,399.1
E01013587,0.6,0
E01013588,3142.1,4036.4
E01013590,93.3,543.1
E01013591,8.3,13.2
E01013595,2001.1,5100.3
E01013602,472.4,1617.5
E01013603,637.6,2155.7
E01013605,965.1,2652.0
E01013607,1734.5,7827.9
E01013608,335.8,376.5
E01013609,2761.2,4360.0
E01013610,825.8,1090.4
E01013611,755.2,1515.1
E01013612,1574.4,3555.2
E01013613,1.9,101.6
E01013615,320.5,4181.7
E01013617,747.0,6751.7
E01013623,624.8,4357.3
E01013627,1.6,1.6
E01013628,350.5,595.5
E01013629,233.9,116.4
E01013631,2315.7,2480.0
E01013632,57.4,298.2
E01013633,465.7,1148.0
E01013634,29.4,303.3
E01013635,361.7,730.6
E01013636,2223.0,2219.2
E01013637,114.7,328.2
E01013638,173.3,554.0
E01013640,199.1,324.8
E01013641,330.2,684.3
E01013643,6.8,0
E01013646,0.3,517.2
E01013647,290.0,736.8
E01013648,160.5,158.7
E01013649,3024.7,4983.8
E01013655,30.2,42.1
E01013660,705.0,699.4
E01013666,257.8,1266.4
E01013667,108.1,862.2
E01013668,759.0,1283.5
E01013670,1750.2,2202.6
E01013672,625.4,519.3
E01013679,95.6,111.5
E01013681,788.3,1035.5
E01013684,963.2,1610.6
E01013688,507.9,647.4
E01013689,29.4,385.2
E01013690,910.4,1471.8
E01013692,65.5,103.6
E01013695,134.1,575.8
E01013696,1158.5,3212.5
E01013697,869.0,3405.0
E01013699,8.8,290.9
E01013702,232.2,522.1
E01013705,278.8,691.2
E01013707,48.7,1082.7
E01013714,10.6,0
E01013717,125.9,126.0
E01013719,44.5,0
E01013720,341.7,1144.4
E01013721,193.2,1125.6
E01013722,236.9,797.7
E01013725,105.6,1125.7
E01013726,414.4,2324.4
E01013727,13.8,0
E01013729,725.3,1145.3
E01013730,49.8,84.1
E01013733,123.3,2020.5
E01013734,1155.8,5780.0
E01013738,987.2,2739.4
E01013754,17.9,440.3
E01013760,16.0,207.3
E01013761,20.2,49.9
E01013762,20.1,22.0
E01013767,7.9,44.0
E01013775,3228.5,3129.9
E01013776,894.1,887.4
E01013778,2884.0,3859.1
E01013782,10.2,46.3
E01013783,30.3,630.8
E01013784,51.1,50.5
E01013785,1735.6,2395.7
E01013786,87.7,575.1
E01013787,9746.0,22331.5
E01013789,26141.6,36081.2
E01013792,3505.2,6075.1
E01013794,2116.1,4590.1
E01013795,3342.5,10128.7
E01013796,4703.9,8365.4
E01013797,3515.0,4712.4
E01013802,2267.5,3378.7
E01013803,752.0,1278.2
E01013804,915.8,5293.9
E01013805,1573.1,3683.7
E01013806,382.9,223.5
E01013812,30.8,47.9
E01013813,457.1,430.3
E01013815,1251.6,1526.5
E01013816,154.3,615.0
E01013823,374.8,1436.5
E01013827,13.8,937.8
E01013829,832.7,1662.8
E01013830,45.6,83.3
E01013831,211.1,458.4
E01013835,470.1,786.9
E01013839,11.7,183.0
E01013842,885.5,1121.4
E01013846,501.3,475.9
E01013859,1690.2,1785.9
E01013860,28.4,106.0
E01013861,2101.6,949.7
E01013862,186.7,711.8
E01013863,680.6,516.4
E01013866,1063.1,1423.4
E01013867,792.1,1622.9
E01013868,521.5,1364.6
E01013870,6400.3,10323.7
E01013871,869.9,3066.5
E01013872,655.0,1053.7
E01013874,4030.7,5832.4
E01013876,847.3,1246.0
E01013877,19.8,821.0
E01013885,245.8,325.6
E01013891,225.1,214.2
E01013896,1698.2,2205.1
E01013898,1849.6,1930.7
E01013901,1523.0,1644.1
E01013902,996.1,1561.3
E01013903,3901.9,4217.6
E01013909,797.3,1932.8
E01013910,119.2,1032.4
E01013912,2679.2,3286.9
E01013915,1281.1,4464.6
E01013917,997.5,2801.9
E01013919,89.1,86.2
E01013920,6768.2,9290.8
E01013924,49.7,82.2
E01013926,1623.2,4029.9
E01013928,10223.7,14277.2
E01013929,2340.8,2246.1
E01013930,7.7,124.6
E01013931,917.0,1684.2
E01013932,1061.2,1293.1
E01013933,924.7,1090.0
E01013941,61.5,428.7
E01013944,3.8,0
E01013945,51.7,37.3
E01013948,161.6,128.4
E01013954,535.5,865.7
E01013957,108.0,116.5
E01013961,3.0,280.8
E01013964,58.3,625.7
E01013965,101.4,410.1
E01013973,2933.4,5016.4
E01013974,1964.0,2346.8
E01013975,1466.8,3908.5
E01013976,689.7,786.0
E01013977,435.8,1824.5
E01013978,47.1,119.4
E01013980,477.9,477.6
E01013981,1025.5,1114.6
E01013982,1516.6,3534.8
E01013983,158.5,171.2
E01013985,135.7,300.3
E01013987,559.7,1131.6
E01013990,524.9,2902.5
E01013992,431.0,1129.1
E01013993,1219.7,1347.2
E01013994,584.1,845.0
E01013995,254.3,175.3
E01013996,480.5,54.6
E01013997,273.4,51.0
E01014001,678.5,789.3
E01014006,1186.3,1541.2
E01014007,651.9,2644.9
E01014009,244.7,346.2
E01014010,326.7,1187.7
E01014012,1887.2,5051.2
E01014013,1225.5,1574.9
E01014014,511.4,4892.0
E01014015,2255.0,4306.8
E01014020,3686.0,16012.5
E01014022,2453.2,2628.1
E01014026,6106.1,4914.2
E01014027,1337.9,1339.8
E01014028,7212.9,6786.9
E01014029,2505.8,485.4
E01014030,5215.5,6123.4
E01014031,1528.4,2917.6
E01014033,5596.6,5574.9
E01014034,39.7,51.1
E01014035,82.2,200.5
E01014036,1799.6,6599.5
E01014037,582.3,903.3
E01014038,470.3,482.2
E01014040,79.3,1017.1
E01014043,113.3,570.1
E01014045,374.7,1202.5
E01014058,369.4,1805.0
E01014061,1180.0,1201.7
E01014062,53.0,38.9
E01014063,660.3,667.1
E01014067,202.5,202.5
E01014069,518.4,1911.8
E01014070,548.9,646.0
E01014071,1249.9,986.1
E01014072,586.6,1064.3
E01014073,11.9,302.9
E01014074,2676.3,3023.1
E01014075,781.6,806.5
E01014076,307.1,398.6
E01014081,1075.2,2211.6
E01014084,866.3,1560.2
E01014085,1012.6,1017.2
E01014086,791.8,1003.9
E01014089,582.4,572.0
E01014090,97.1,90.5
E01014092,390.4,66.7
E01014093,101.0,95.0
E01014095,89.1,88.3
E01014102,3163.5,3224.4
E01014103,1529.9,1179.3
E01014107,20.5,20.5
E01014110,3.7,3.7
E01014113,297.7,304.6
E01014114,1185.6,1215.1
E01014116,327.2,2934.0
E01014117,44.0,30.9
E01014118,531.3,1283.8
E01014119,676.1,676.1
E01014122,1394.3,1394.4
E01014128,833.2,1308.5
E01014129,425.7,425.7
E01014130,2429.4,2685.5
E01014131,223.2,3235.8
E01014133,124.7,124.7
E01014135,474.0,1371.3
E01014136,41.3,0
E01014137,1326.3,5258.3
E01014138,1254.1,1478.4
E01014139,449.7,449.7
E01014140,572.3,757.4
E01014141,1130.9,2020.1
E01014142,321.8,321.8
E01014143,161.9,201.0
E01014144,89.6,86.3
E01014145,513.0,510.1
E01014148,5121.9,5492.3
E01014151,1182.4,2117.8
E01014152,1006.8,1861.8
E01014153,39.0,299.2
E01014156,1140.9,1748.5
E01014157,3406.3,5003.3
E01014158,2845.6,4707.0
E01014160,533.8,506.6
E01014162,1767.9,2724.6
E01014163,1395.5,1480.7
E01014164,334.8,334.8
E01014165,2572.1,3281.4
E01014167,282.9,2348.7
E01014169,1241.8,1427.4
E01014179,204.2,205.9
E01014180,453.1,453.1
E01014181,476.0,1288.3
E01014182,693.9,1563.5
E01014183,1297.0,1245.5
E01014184,2566.8,2978.3
E01014186,170.2,170.2
E01014187,105.1,585.9
E01014188,444.0,412.7
E01014189,207.0,542.2
E01014190,1933.4,2183.2
E01014191,1308.6,1769.5
E01014192,291.3,4438.4
E01014194,185.8,1000.9
E01014195,3571.7,5081.4
E01014196,623.9,1299.9
E01014202,2366.1,2646.9
E01014203,160.1,170.2
E01014204,346.3,1730.5
E01014206,104.0,468.0
E01014207,536.6,4719.4
E01014209,455.2,1112.9
E01014210,1439.2,2577.6
E01014213,1193.5,1997.3
E01014223,5.0,678.6
E01014226,1612.3,5286.1
E01014228,95.5,228.4
E01014229,426.6,1864.6
E01014231,1118.8,1656.6
E01014234,2106.1,4417.0
E01014236,149.4,2993.7
E01014240,413.5,483.3
E01014241,6.1,948.1
E01014242,50.1,522.1
E01014244,671.2,1180.7
E01014247,1225.8,2298.4
E01014249,2120.3,2361.3
E01014250,796.9,1244.8
E01014251,90.3,505.9
E01014252,572.7,1957.6
E01014254,114.1,119.0
E01014255,1411.2,2211.2
E01014256,1607.8,2672.6
E01014257,559.5,1024.8
E01014258,1443.5,1948.5
E01014259,361.6,733.5
E01014261,379.2,775.9
E01014262,386.4,1090.7
E01014263,337.4,942.6
E01014264,474.3,1819.2
E01014265,290.2,284.8
E01014267,2243.7,3856.7
E01014268,768.0,2438.9
E01014269,449.2,855.1
E01014271,257.5,864.8
E01014279,397.2,2572.5
E01014281,1284.4,3470.4
E01014282,481.0,3102.1
E01014283,469.8,1253.9
E01014285,4389.2,8973.1
E01014287,7.3,3236.9
E01014291,165.0,1604.2
E01014293,1154.1,1795.4
E01014296,877.1,947.8
E01014310,3381.0,3372.2
E01014312,605.2,610.4
E01014324,81.2,107.6
E01014326,103.5,837.4
E01014330,31.9,48.1
E01014331,225.9,583.5
E01014333,478.0,1028.7
E01014335,1821.4,1895.8
E01014336,653.3,1004.2
E01014337,1994.5,4711.1
E01014339,618.2,1327.6
E01014341,451.0,1405.8
E01014343,1912.1,5993.9
E01014346,771.7,3029.5
E01014347,503.8,848.4
E01014350,238.0,850.5
E01014351,804.1,1630.8
E01014352,906.5,911.5
E01014354,630.7,654.6
E01014355,1404.0,1729.5
E01014356,1258.6,3863.4
E01014357,1.3,2.9
E01014358,1228.3,2044.7
E01014359,400.8,1245.9
E01014360,539.4,2012.1
E01014362,1274.2,1217.3
E01014370,215.4,716.6
E01014374,1822.4,2770.5
E01014375,13238.0,12640.8
E01014376,2215.8,1790.3
E01014377,7197.6,7094.3
E01014379,5919.0,9662.7
E01014380,2499.8,3547.8
E01014381,255.1,927.1
E01014383,38.7,799.4
E01014385,404.4,314.6
E01014387,582.0,0
E01014388,96.3,1480.0
E01014389,198.0,894.3
E01014391,5.7,1259.6
E01014392,0.8,6334.1
E01014395,913.5,919.4
E01014398,901.2,1316.2
E01014399,1229.7,3018.5
E01014405,895.2,1042.9
E01014407,1025.1,1653.5
E01014411,1062.9,1051.5
E01014412,58.2,0
E01014414,32.6,0
E01014416,393.0,2870.3
E01014420,623.4,1850.0
E01014421,403.3,402.3
E01014422,261.8,260.9
E01014427,434.5,576.8
E01014429,381.1,376.7
E01014430,125.0,281.4
E01014442,214.9,131.9
E01014443,526.7,500.3
E01014445,2.3,8.3
E01014447,772.6,871.6
E01014448,32.4,969.3
E01014449,995.2,995.7
E01014450,450.1,357.7
E01014451,348.4,979.4
E01014452,2207.0,2205.0
E01014453,179.3,129.2
E01014454,3562.4,3943.9
E01014466,45.9,0
E01014467,33.4,34.8
E01014468,82.4,349.4
E01014475,211.2,861.5
E01014478,176.6,164.3
E01014485,260.5,293.3
E01014486,756.3,847.8
E01014487,89.4,105.1
E01014488,172.7,199.7
E01014489,150.5,211.1
E01014491,51.2,255.0
E01014493,20.6,367.7
E01014494,261.2,2347.0
E01014496,1.2,1215.0
E01014497,796.5,1009.1
E01014498,5483.2,8186.1
E01014499,620.5,1489.9
E01014502,131.8,205.8
E01014509,36.7,1166.2
E01014521,3.2,609.9
E01014523,81.7,66.3
E01014524,96.6,156.5
E01014526,1295.4,3219.3
E01014527,582.8,170.2
E01014530,73.5,379.6
E01014531,462.0,507.2
E01014533,125.0,129.5
E01014534,891.2,1604.9
E01014535,334.7,508.1
E01014538,30.1,85.7
E01014540,2383.5,6118.5
E01014542,136.1,1550.9
E01014544,236.3,646.1
E01014548,838.4,996.3
E01014550,266.5,797.4
E01014551,37.4,59.0
E01014559,80.5,85.1
E01014561,13.0,10.3
E01014564,978.9,1265.3
E01014565,43.9,45.0
E01014567,381.4,557.1
E01014568,436.9,789.2
E01014569,5.1,281.5
E01014570,852.3,850.9
E01014573,44.1,812.6
E01014576,561.5,606.7
E01014577,63.0,1139.7
E01014578,10.0,8.5
E01014580,280.2,2067.7
E01014581,128.6,698.7
E01014583,548.7,570.0
E01014585,6.5,9.4
E01014586,752.1,591.7
E01014587,165.8,1085.7
E01014590,59.0,25.7
E01014592,157.1,252.6
E01014600,54.4,332.2
E01014602,787.6,974.9
E01014603,26.4,13.6
E01014605,14.5,104.7
E01014610,44.1,47.3
E01014615,159.6,258.1
E01014622,247.4,329.9
E01014623,652.2,930.0
E01014626,873.6,2681.8
E01014629,213.0,213.2
E01014633,27.8,11.9
E01014636,111.7,149.0
E01014638,739.3,299.0
E01014640,1703.5,670.2
E01014642,73.2,57.6
E01014645,8.3,188.1
E01014646,83.0,81.4
E01014647,63.1,59.2
E01014650,64.6,88.5
E01014653,1185.0,1256.5
E01014654,1507.4,2507.7
E01014655,303.9,296.6
E01014658,1292.5,4206.8
E01014659,241.2,247.4
E01014660,1587.8,1999.8
E01014661,176.9,852.6
E01014664,66.1,335.2
E01014665,386.4,2137.2
E01014677,1198.2,1679.1
E01014680,127.9,1198.7
E01014681,332.4,376.9
E01014684,253.5,309.8
E01014686,56.8,54.7
E01014688,25.3,52.3
E01014691,436.6,474.7
E01014692,7.4,23.6
E01014695,2344.6,7036.8
E01014699,401.6,654.9
E01014701,295.8,470.5
E01014704,827.7,1127.6
E01014706,127.4,145.2
E01014709,2799.9,4338.2
E01014712,82.4,179.9
E01014713,796.2,1325.0
E01014714,866.7,1226.3
E01014717,283.5,367.8
E01014718,39.3,205.7
E01014721,10.7,9.6
E01014729,376.5,694.6
E01014734,2244.8,2323.7
E01014735,3219.0,3147.3
E01014739,7513.0,2244.0
E01014740,9133.5,5071.0
E01014741,1377.5,2637.2
E01014742,1564.2,2171.9
E01014744,2388.5,2190.7
E01014745,2327.0,3413.9
E01014747,1666.9,3866.3
E01014749,2099.7,3247.3
E01014752,3157.9,5706.5
E01014764,4.5,11.4
E01014765,4641.6,3946.8
E01014766,669.4,16848.3
E01014767,2337.1,2784.4
E01014769,2851.5,1781.3
E01014770,0.1,0
E01014771,322.1,380.3
E01014772,631.9,641.9
E01014773,2490.1,2228.6
E01014777,887.3,1702.0
E01014778,142.4,110.0
E01014783,765.5,2.5
E01014785,4692.1,2154.6
E01014786,65.8,294.1
E01014787,791.4,1064.6
E01014804,420.9,312.3
E01014807,19.2,9.5
E01014808,317.7,284.0
E01014809,466.7,530.1
E01014810,5529.6,7778.4
E01014811,500.5,768.0
E01014812,938.9,981.5
E01014813,1331.5,1415.9
E01014816,229.7,258.5
E01014817,881.8,889.8
E01014818,189.7,2002.1
E01014820,789.5,351.4
E01014821,816.7,1066.4
E01014822,1668.7,2147.3
E01014823,1263.4,1330.7
E01014824,245.7,468.5
E01014825,403.0,550.9
E01014826,1828.7,1983.9
E01014827,576.8,1189.7
E01014828,118.1,176.7
E01014829,1042.1,2390.1
E01014830,483.5,735.6
E01014831,86.6,106.3
E01014832,457.4,514.1
E01014833,757.1,1116.8
E01014834,332.2,271.6
E01014836,8.3,482.7
E01014838,173.7,496.2
E01014839,1532.2,2002.4
E01014840,234.7,397.4
E01014841,1361.9,4340.2
E01014843,177.9,652.8
E01014845,337.9,982.6
E01014847,3385.0,659.7
E01014848,8756.2,5707.3
E01014849,4.6,8672.4
E01014852,45.5,2710.7
E01014853,643.0,0
E01014854,4821.8,1677.0
E01014855,872.2,1007.8
E01014856,131.5,187.3
E01014858,239.3,1114.7
E01014859,449.8,307.9
E01014860,592.3,457.5
E01014861,6603.9,10989.6
E01014862,361.5,807.3
E01014863,978.9,985.3
E01014864,34.8,34.6
E01014865,2510.2,4766.4
E01014866,597.1,623.6
E01014867,403.5,1433.9
E01014868,2911.0,9598.6
E01014869,4744.8,5270.0
E01014870,2001.7,12516.7
E01014872,339.7,752.0
E01014873,2010.7,1326.6
E01014874,1508.6,2108.6
E01014875,988.3,1380.2
E01014876,828.2,671.3
E01014877,1280.8,1359.5
E01014878,784.6,878.0
E01014879,1722.4,1709.7
E01014880,516.6,1279.7
E01014881,2909.0,3867.4
E01014882,424.1,494.5
E01014883,639.4,1011.8
E01014884,2471.3,2722.2
E01014887,64.0,148.3
E01014888,6.8,371.7
E01014890,4809.6,12075.5
E01014891,3921.6,12534.4
E01014893,22.8,23.7
E01014894,89.9,92.9
E01014896,12.9,97.5
E01014897,146.1,178.5
E01014898,69.4,52.9
E01014899,286.2,532.5
E01014901,1157.9,1621.2
E01014902,807.9,1832.8
E01014903,520.3,510.7
E01014904,866.1,1062.6
E01014907,424.5,381.7
E01014909,92.7,402.5
E01014910,763.0,1508.1
E01014912,21.6,16.4
E01014917,44.9,661.7
E01014918,987.2,812.0
E01014920,839.2,1106.0
E01014921,2462.8,2226.7
E01014923,7.4,7.4
E01014925,843.8,967.8
E01014929,3136.0,3535.8
E01014930,313.2,1445.6
E01014934,347.6,94.1
E01014935,1464.9,2578.5
E01014936,587.1,571.6
E01014937,559.5,564.1
E01014938,687.3,787.4
E01014940,508.5,541.1
E01014943,1147.6,1180.9
E01014944,827.1,847.2
E01014946,120.9,160.1
E01014947,34.9,346.8
E01014948,1609.1,3118.4
E01014949,1224.6,3418.7
E01014952,219.4,1053.8
E01014953,6243.8,8437.0
E01014954,428.3,2082.6
E01014955,771.9,884.3
E01014962,8309.6,9950.4
E01014963,5051.0,6502.0
E01014964,982.8,2535.9
E01014965,485.9,492.3
E01014966,1429.3,7619.4
E01014967,47.2,2387.7
E01014972,1931.7,1950.8
E01014973,219.8,237.3
E01014974,315.7,300.8
E01014975,902.9,958.2
E01014976,105.9,250.6
E01014978,1550.9,2414.2
E01014979,378.9,1659.7
E01014980,439.1,674.3
E01014981,2938.0,4659.9
E01014984,22.2,1042.7
E01014988,216.8,217.5
E01014989,627.7,660.8
E01014991,326.4,320.2
E01014992,470.4,472.7
E01014993,1998.2,1866.3
E01014994,2585.2,8255.9
E01014995,365.5,343.0
E01014996,907.7,1038.6
E01015000,47.1,2485.1
E01015002,247.9,615.6
E01015004,60.1,191.6
E01015005,91.1,101.1
E01015009,243.9,296.8
E01015010,1118.1,1117.0
E01015011,1432.3,1438.3
E01015012,975.8,2300.5
E01015015,908.6,1214.3
E01015016,825.1,1068.2
E01015017,800.0,1008.1
E01015018,231.1,285.8
E01015019,5.4,5.4
E01015020,15.4,15.4
E01015021,104.1,151.2
E01015022,19.3,30.3
E01015023,224.0,8022.4
E01015028,185.0,423.9
E01015029,439.2,2898.2
E01015030,253.4,936.2
E01015033,64.0,20.5
E01015034,4.2,3.1
E01015038,559.5,717.2
E01015040,253.7,308.5
E01015042,0.8,6.9
E01015045,1900.7,2409.6
E01015046,184.7,96.1
E01015047,9.1,1111.6
E01015051,176.5,431.9
E01015053,22.0,14.0
E01015054,516.4,762.1
E01015055,1452.9,1692.3
E01015056,1069.7,860.3
E01015057,806.7,953.9
E01015058,120.0,442.6
E01015059,63.1,78.7
E01015060,1596.9,2050.8
E01015061,40.9,131.0
E01015064,397.5,1119.2
E01015066,365.9,364.2
E01015067,99.6,123.1
E01015069,192.8,304.3
E01015070,490.5,2271.0
E01015071,275.8,1425.9
E01015073,804.8,1071.3
E01015074,285.1,359.1
E01015075,97.3,492.8
E01015076,57.8,298.7
E01015077,231.3,997.8
E01015083,56.1,63.1
E01015084,838.3,972.1
E01015085,1053.6,1015.1
E01015086,1002.1,1190.5
E01015087,66.1,114.2
E01015088,1038.2,1037.3
E01015089,1682.1,1509.8
E01015090,90.0,1122.5
E01015091,30.8,1904.3
E01015092,809.2,5599.0
E01015093,363.4,398.3
E01015094,876.7,992.1
E01015095,2199.4,2451.1
E01015096,26.0,0
E01015097,1244.2,2097.2
E01015098,39.6,272.4
E01015099,3009.7,1546.9
E01015100,296.0,308.8
E01015106,593.0,1438.8
E01015109,99.5,1508.7
E01015112,395.2,400.4
E01015113,3126.5,3132.7
E01015114,262.5,0
E01015115,271.8,5.7
E01015118,946.2,1213.6
E01015120,1417.8,1568.7
E01015126,37.7,37.7
E01015131,1408.6,1779.5
